identifiant;nom_etablissement;dechet;annee;code_operation_eliminatio_valorisation;libelle_operation_eliminatio_valorisation;code_departement;pays;code_dechet;libelle_dechet;quantite;unite
0006600569;PURFER;Production de déchets non dangereux;2020;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);13;;17 05 04;Terres et cailloux autres que ceux visés à la rubrique 17 05 03;6.72;tonnes/an
0006600569;PURFER;Production de déchets non dangereux;2020;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);30;;17 09 04;Déchets de construction et de démolition en mélange autres que ceux visés aux rubriques 17 09 01, 17 09 02 et 17 09 03.;1.96;tonnes/an
0006600569;PURFER;Production de déchets non dangereux;2020;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);42;;17 09 04;Déchets de construction et de démolition en mélange autres que ceux visés aux rubriques 17 09 01, 17 09 02 et 17 09 03.;2.54;tonnes/an
0006600569;PURFER;Production de déchets non dangereux;2020;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);84;;17 09 04;Déchets de construction et de démolition en mélange autres que ceux visés aux rubriques 17 09 01, 17 09 02 et 17 09 03.;118;tonnes/an
0006600569;PURFER;Production de déchets non dangereux;2020;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;13;;16 01 06;Véhicules hors d'usage ne contenant ni liquides ni autres composants dangereux;1360;tonnes/an
0006600569;PURFER;Production de déchets non dangereux;2020;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;13;;17 04 01;Cuivre, bronze, laiton;17.6;tonnes/an
0006600569;PURFER;Production de déchets non dangereux;2020;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;34;;17 04 01;Cuivre, bronze, laiton;6.06;tonnes/an
0006600569;PURFER;Production de déchets non dangereux;2020;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;13;;17 04 02;Aluminium;34;tonnes/an
0006600569;PURFER;Production de déchets non dangereux;2020;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;34;;17 04 02;Aluminium;8.52;tonnes/an
0006600569;PURFER;Production de déchets non dangereux;2020;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;50;;17 04 02;Aluminium;24.66;tonnes/an
0006600569;PURFER;Production de déchets non dangereux;2020;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;58;;17 04 02;Aluminium;9.1;tonnes/an
0006600569;PURFER;Production de déchets non dangereux;2020;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;59;;17 04 02;Aluminium;5.64;tonnes/an
0006600569;PURFER;Production de déchets non dangereux;2020;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;50;;17 04 04;Zinc;1.92;tonnes/an
0006600569;PURFER;Production de déchets non dangereux;2020;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;13;;17 04 05;Fer et acier;1436.5;tonnes/an
0006600569;PURFER;Production de déchets non dangereux;2020;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;34;;17 04 05;Fer et acier;2020;tonnes/an
0006600569;PURFER;Production de déchets non dangereux;2020;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;59;;17 04 05;Fer et acier;3.08;tonnes/an
0006600569;PURFER;Production de déchets non dangereux;2020;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;;ESPAGNE;17 04 05;Fer et acier;48.4;tonnes/an
0006600569;PURFER;Production de déchets non dangereux;2020;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;13;;17 04 07;Métaux en mélange;466;tonnes/an
0006600569;PURFER;Production de déchets non dangereux;2020;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;34;;17 04 07;Métaux en mélange;8.48;tonnes/an
0006600569;PURFER;Production de déchets non dangereux;2020;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;13;;19 12 03;Métaux non ferreux;1.4;tonnes/an
0006600569;PURFER;Production de déchets non dangereux;2020;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;34;;19 12 03;Métaux non ferreux;1.93;tonnes/an
0006600569;PURFER;Production de déchets non dangereux;2020;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;13;;20 01 36;équipements électriques et électroniques mis au rebut autres que ceux visés aux rubriques 20 01 21, 20 01 23 et 20 01 35;58.4;tonnes/an
0006600569;PURFER;Production de déchets non dangereux;2020;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;21;;20 01 36;équipements électriques et électroniques mis au rebut autres que ceux visés aux rubriques 20 01 21, 20 01 23 et 20 01 35;0.055;tonnes/an
0006600802;SAINT MAMET SAS;Production de déchets non dangereux;2020;R12;R12 Echange de déchets en vue de les soumettre à l'une des opérations numérotées R 1 à R 11;30;;02 03 99;Déchets non spécifiés ailleurs.;411;tonnes/an
0006600802;SAINT MAMET SAS;Production de déchets non dangereux;2020;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);30;;02 03 04;Matières impropres à la consommation ou à la transformation;167;tonnes/an
0006600802;SAINT MAMET SAS;Production de déchets non dangereux;2020;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);30;;15 01 03;Emballages en bois;16;tonnes/an
0006600802;SAINT MAMET SAS;Production de déchets non dangereux;2020;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);30;;02 03 04;Matières impropres à la consommation ou à la transformation;4053;tonnes/an
0006600802;SAINT MAMET SAS;Production de déchets non dangereux;2020;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;30;;20 01 40;Métaux;112;tonnes/an
0006600802;SAINT MAMET SAS;Production de déchets non dangereux;2020;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;30;;15 01 01;Emballages en papier/carton;51.1;tonnes/an
0006600802;SAINT MAMET SAS;Production de déchets non dangereux;2020;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;30;;20 01 39;Matières plastiques;4.58;tonnes/an
0006600948;TRIADE ELECTRONIQUE;Production de déchets non dangereux;2020;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);30;;19 12 12;Autres déchets (y compris mélanges) provenant du traitement mécanique des déchets autres que ceux visés à la rubrique 19 12 11.;51.2;tonnes/an
0006600948;TRIADE ELECTRONIQUE;Production de déchets non dangereux;2020;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);34;;19 12 12;Autres déchets (y compris mélanges) provenant du traitement mécanique des déchets autres que ceux visés à la rubrique 19 12 11.;515;tonnes/an
0006600948;TRIADE ELECTRONIQUE;Production de déchets non dangereux;2020;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);30;;20 01 34;Piles et accumulateurs autres que ceux visés à la rubrique 20 01 33;2.06;tonnes/an
0006600948;TRIADE ELECTRONIQUE;Production de déchets non dangereux;2020;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;49;;16 02 14;équipements mis au rebut autres que ceux visés aux rubriques 16 02 09 à 16 02 13;534;tonnes/an
0006600948;TRIADE ELECTRONIQUE;Production de déchets non dangereux;2020;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;69;;16 02 14;équipements mis au rebut autres que ceux visés aux rubriques 16 02 09 à 16 02 13;9.76;tonnes/an
0006600948;TRIADE ELECTRONIQUE;Production de déchets non dangereux;2020;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;69;;16 02 16;Composants retirés des équipements mis au rebut autres que ceux visés à la rubrique 16 02 15.;36.1;tonnes/an
0006600948;TRIADE ELECTRONIQUE;Production de déchets non dangereux;2020;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;;BELGIQUE;16 02 16;Composants retirés des équipements mis au rebut autres que ceux visés à la rubrique 16 02 15.;90.7;tonnes/an
0006600948;TRIADE ELECTRONIQUE;Production de déchets non dangereux;2020;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;;PAYS-BAS;16 02 16;Composants retirés des équipements mis au rebut autres que ceux visés à la rubrique 16 02 15.;297;tonnes/an
0006600948;TRIADE ELECTRONIQUE;Production de déchets non dangereux;2020;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;13;;19 12 02;Métaux ferreux;12;tonnes/an
0006600948;TRIADE ELECTRONIQUE;Production de déchets non dangereux;2020;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;30;;19 12 02;Métaux ferreux;69;tonnes/an
0006600948;TRIADE ELECTRONIQUE;Production de déchets non dangereux;2020;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;34;;19 12 02;Métaux ferreux;720;tonnes/an
0006600948;TRIADE ELECTRONIQUE;Production de déchets non dangereux;2020;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;69;;19 12 02;Métaux ferreux;3.15;tonnes/an
0006600948;TRIADE ELECTRONIQUE;Production de déchets non dangereux;2020;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;84;;19 12 02;Métaux ferreux;17.48;tonnes/an
0006600948;TRIADE ELECTRONIQUE;Production de déchets non dangereux;2020;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;13;;19 12 03;Métaux non ferreux;49.7;tonnes/an
0006600948;TRIADE ELECTRONIQUE;Production de déchets non dangereux;2020;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;34;;19 12 03;Métaux non ferreux;280.74;tonnes/an
0006600948;TRIADE ELECTRONIQUE;Production de déchets non dangereux;2020;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;38;;19 12 03;Métaux non ferreux;87.24;tonnes/an
0006600948;TRIADE ELECTRONIQUE;Production de déchets non dangereux;2020;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;45;;19 12 03;Métaux non ferreux;6.28;tonnes/an
0006600948;TRIADE ELECTRONIQUE;Production de déchets non dangereux;2020;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;50;;19 12 03;Métaux non ferreux;7;tonnes/an
0006600948;TRIADE ELECTRONIQUE;Production de déchets non dangereux;2020;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;69;;19 12 03;Métaux non ferreux;86.1;tonnes/an
0006600948;TRIADE ELECTRONIQUE;Production de déchets non dangereux;2020;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;84;;19 12 03;Métaux non ferreux;82.64;tonnes/an
0006600948;TRIADE ELECTRONIQUE;Production de déchets non dangereux;2020;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;;ALLEMAGNE;19 12 03;Métaux non ferreux;73.6;tonnes/an
0006600948;TRIADE ELECTRONIQUE;Production de déchets non dangereux;2020;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;;ESPAGNE;19 12 03;Métaux non ferreux;145.6;tonnes/an
0006600948;TRIADE ELECTRONIQUE;Production de déchets non dangereux;2020;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;;PAYS-BAS;19 12 03;Métaux non ferreux;0.573;tonnes/an
0006600948;TRIADE ELECTRONIQUE;Production de déchets non dangereux;2020;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;13;;19 12 04;Matières plastiques et caoutchouc;4.15;tonnes/an
0006600948;TRIADE ELECTRONIQUE;Production de déchets non dangereux;2020;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;49;;19 12 04;Matières plastiques et caoutchouc;168;tonnes/an
0006600948;TRIADE ELECTRONIQUE;Production de déchets non dangereux;2020;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;34;;19 12 12;Autres déchets (y compris mélanges) provenant du traitement mécanique des déchets autres que ceux visés à la rubrique 19 12 11.;11.92;tonnes/an
0006600948;TRIADE ELECTRONIQUE;Production de déchets non dangereux;2020;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;85;;08 03 18;Déchets de toner d'impression autres que ceux visés à la rubrique 08 03 17;7.28;tonnes/an
0006600948;TRIADE ELECTRONIQUE;Production de déchets non dangereux;2020;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;34;;15 01 01;Emballages en papier/carton;48.7;tonnes/an
0006600948;TRIADE ELECTRONIQUE;Production de déchets non dangereux;2020;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;34;;15 01 03;Emballages en bois;59.3;tonnes/an
0006601065;OCREAL;Production de déchets non dangereux;2020;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);11;;20 03 01;Déchets municipaux en mélange;117;tonnes/an
0006601065;OCREAL;Production de déchets non dangereux;2020;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);30;;20 03 01;Déchets municipaux en mélange;2470;tonnes/an
0006601065;OCREAL;Production de déchets non dangereux;2020;R12;R12 Echange de déchets en vue de les soumettre à l'une des opérations numérotées R 1 à R 11;84;;19 01 12;Mâchefers autres que ceux visés à la rubrique 19 01 11;28800;tonnes/an
0006601065;OCREAL;Production de déchets non dangereux;2020;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);30;;16 10 02;Déchets liquides aqueux autres que ceux visés à la rubrique 16 10 01;2;tonnes/an
