identifiant;nom_etablissement;annee_rejet;rejet_raccorde_m3_par_an;rejet_isole_m3_par_an
0006200831;ESSILOR INTERNATIONAL (Les Battants);2019;2021;
0007000585;P. BRABANT;2019;35836;1129
0005701501;JEAN ET CHAUMONT ET ASSOCIES;2019;;17812
0005501523;SABENA TECHNICS DNR;2019;;8063
0006506824;CHANTOVENT;2019;10267;
0009000115;1° RHC;2019;;129767
0055603455;CELVIA SA;2019;301903;
0006200942;CFR Compagnie des Fromages & Richemonts;2019;;427177
0005202760;YARA France SAS;2019;;1504193
0007002377;THYSSEN KRUPP ELECTRICAL STEEL UGO;2019;249000;
0006400772;ARDAGH METAL BEVERAGE FRANCE SAS;2019;110272;
0005901333;SODEX HUMBERT;2019;;6498
0005503722;SNCF VOYAGEURS TECHNICENTRE RENNES;2019;48934;
0005702173;Union Auboise;2019;;3316
0006102274;TB INDUSTRIE;2019;2390;
0006700254;SAGRA Habsheim;2019;;165015
0007000956;ARCELORMITTAL FRANCE Dunkerque;2019;;52708640
0006500055;CORNING SAS;2019;3605;6300
0007002452;AGC FRANCE SAS;2019;0;0
0016300069;SAPEC 1;2019;12867;
0028300059;SAS NORD ESTER;2019;;73049
0005503270;CHARIER CM;2019;;67804
0010000895;BREE (Puiseaux);2019;;13449
0006103802;TRANSRAIL B&V;2019;266;0
0007000054;BRIQUETERIES DU NORD SA.;2019;;5000
0005701701;CIMENTS CALCIA;2019;;260457
0006102409;CHEMVIRON FRANCE SAS;2019;0;0
0005901052;BECK TECHNOLOGIES;2019;;313480
0057201678;LDC;2019;;866434
0005401696;PAPREC PLASTIQUES SAS;2019;34156;
0006700463;PUNCH POWERGLIDE (Ex GM);2019;32817;3660698
0007002204;BIO RAD;2019;15893;
0016400415;FORECREU;2019;0;0
0010600041;DM SAS;2019;921;0
0005105788;WEYLCHEM LAMOTTE (ex CLARIANT SFC);2019;;1815167
0006400651;ARKEMA FRANCE SA;2019;497928;345334
0006802463;RODEZ ABATTOIR;2019;61751;
0007004595;DUNKERQUE LNG;2019;;176920512
0006301288;FROMAGERIES PERREAULT;2019;;153205
0006301109;SOTREMO;2019;51421;
0005401289;PRYSMIAN;2019;9140;
0006304998;THERMOLAQUAGE DE VENDEE SAS;2019;;20739
0007001409;CANELIA;2019;;417081
0005501932;MPAP (Manufacture produits automobiles);2019;537;
0005401631;SPPH;2019;35351;
0006700471;BOREALIS PEC RHIN;2019;;116890776
0052902597;PRIMEL GASTRONOMIE;2019;2308;69847
0010000683;DPSPC;2019;;30000
0006302265;TOQUE ANGEVINE (LA);2019;;45806
0005800431;NEXIRA;2019;;50017
0006504202;SAFRAN AIRCRAFT ENGINES ( ex SNECMA);2019;220500;1032
0010000793;ALLAIRE;2019;;38564
0006201233;EUROLOCKS;2019;2226;
0007206026;LOCATEX;2019;44974;0
0007001872;KNAUF Industries Nord (SAS)-(ex SOFPACK);2019;2817;
0055602063;BERNARD salaisons;2019;128599;
0006409509;SODEXO - SMRS;2019;6955;
0055603496;KERMENE;2019;50403;
0009077701;Station d'épuration de Saint-Thibault-des-Vignes;2019;;13864783
0006401106;SCA  SAINT-MARC;2019;;3680
0007000364;SAS CARRIERS DE LA VALLEE Heureuse;2019;;5040890
0005600398;HIRSCH;2019;264;1000
0006803890;Biomérieux (ex Argene Biosoft);2019;419;
0054200985;STEPHANOISE D'ABATTAGE;2019;153817;
0007001124;COCA-COLA PRODUCTION SAS;2019;249741;
0006700464;SINIAT SA;2019;;86902
0005300057;TIMAB INDUSTRIES;2019;;1200
0006104769;SGL CARBON  SA;2019;;3000028
0007000798;ENERSYS SARL;2019;35397;
0006207759;SAS GRANULATS VICAT;2019;;0
0005701401;IPC Petroleum France;2019;;1730
0005200265;LUCIEN BERNARD SA;2019;;613
0050100894;PARC ORNITHOLOGIQUE - REGIE DEPARTEMENT;2019;11459;
0006302797;DIANA FOOD SAS (DIANA NATURALS);2019;;64759
0025300090;PAUL SAPIN SA;2019;252;14127
0006400332;ROBERTET PLAN DE GRASSE;2019;81995;
0006200900;CARRIERES ET FOURS A CHAUX DE DUGNY;2019;;80707
0009069901;EDF - CNPE du Blayais;2019;;5057907200
0007001312;GALLOO FRANCE division Fiefs;2019;;761
0006201561;UEM;2019;;13712186
0006700785;SCHAEFFLER FRANCE U2 Haguenau;2019;6935;
0006206155;GRANULATS VICAT ST CLEMENT;2019;;0
0006400432;CCAOP  (STEP Camaret sur Aygues);2019;;1139310
0005801442;ASPEN NOTRE DAME DE BONDEVILLE;2019;93453;
0007000523;EXIDE TECHNOLOGIES SAS;2019;113498;
0054201363;SAEM EVIAN SOURCE BADOIT;2019;61897;
0006400353;LA MESTA SAS;2019;;24343
0006802620;SA BRENNTAG MIDI-PYRENEES;2019;787;
0005800297;TOTAL RAFFINAGE FRANCE;2019;;25300068
0007004021;GALLOO France SA Lille;2019;3724;
0006103571;CENTRE HOSPITALIER LE VINATIER;2019;0;
0007003131;BOCQUET;2019;3885;
0007001881;MONDELEZ FRANCE;2019;11066;
0006110392;KEOLIS LYON (LA SOIE);2019;7670;
0056101541;ATEMAX FRANCE;2019;;140343
0005201998;ALKION TERMINALS [Ex LBC BAYONNE];2019;;7877
0006112175;HOSPICES CIVILS DE LYON;2019;38784;
0005701552;ADM Bazancourt SASU;2019;;0
0006101115;MOREL SARL;2019;;0
0006104438;FERROPEM;2019;100;2772
0007001188;LUTTI SAS;2019;124535;0
0006804265;SAS COVED;2019;5254;
0007003180;CHROMA BIOTECH;2019;44596;
0006302106;CASTEL Nantes-Cheviré;2019;;3331
0006201051;MANOIR INDUSTRIES;2019;;206886
0006804237;REGIE MUNICIPALE DES EAUX (STEP);2019;;1189680
0007000761;AGC FRANCE SAS;2019;;1174646
0007000945;SITA NORD;2019;10;
0006802907;RESCANIERES;2019;;140
0052903463;MERALLIANCE ARMORIC;2019;99180;
0005503558;SYSEM (CET2 SARZEAU)en post exploitation;2019;;16688
0006409589;SAINT GOBAIN COATING SOLUTIONS;2019;346;
0007000783;OUTINORD;2019;0;37910
0009069923;INSTITUT LAUE LANGEVIN;2019;41190;12737666
0009071101;STEP - CARCASSONNE nouvelle;2019;5734116;
0010000241;HYDRO ALUMINIUM EXTRUSION SERVICES;2019;585;5107
0005503037;PIGEON GRANULATS OUEST (Sautoger);2019;;348207
0007000703;SECAB SARL;2019;;627332
0006103616;TOTAL ADDITIFS ET CARBURANTS SPECIAUX;2019;;5762
0007101554;RECYCLAGE DE L'OUEST;2019;361;
0058700585;REGIE MUNICIPALE DE L'ABATTOIR DE LIMOGES;2019;70424;
0010400075;AIR LIQUIDE HYDROGENE;2019;;69080
0006102547;CHEDDITE FRANCE;2019;;1210
0006102323;LABORATOIRE BAUSCH ET LOMB;2019;22166;
0006104612;DELPHARM EX BAYER SANTE FAMILIALE S.A.S.;2019;10809;
0007001065;AGFA GEVAERT;2019;;99192
0006200542;BASF Beauty Care Solutions;2019;24928;72
0007201781;CENTRE OUEST CEREALES;2019;;7690
0007000894;DUCHENNE (Centre Hospitalier du Dteur);2019;87000;
0006505334;Société JR;2019;41684;
0005701661;MHCS - Vve CLIQUOT PONSARDIN;2019;22944;
0007001999;KALHYGE1 Unité de Bethune;2019;39922;
0005205545;SMIVAL47 (VALORIZON);2019;;7766
0006202530;ANETT ALSACE LORRAINE (ex ANETT QUATRE);2019;;39812
0005801384;CHU DE ROUEN (BLANCH. INTERHOSP.);2019;53917;
0006303873;CHARIER CM - CARRIERES ET MATERIAUX;2019;;67650
0006506313;SHELL(ExSOCIETE DES LUBRIFIANTS DE NANT);2019;10148;35264
0006103727;ELKEM SILICONES FRANCE SAS;2019;;3124835
0007002133;RLST Localinge;2019;63714;
0005701100;FORGEX RAGUET SAS;2019;;2180
0005108060;ARCHROMA FRANCE SAS ex-CLARIANT;2019;46433;
0006802510;MITJAVILA TPTS;2019;;728
0050100064;SOCIETE BELLEGARDIENNE D'ABATTAGE SAS;2019;3869;
0006408139;PRADIER CARRIERES;2019;;5270
0007403786;R.A.T.P. - LIGNE 4;2019;699;
0009073001;STEP - Le Grau-du-Roi;2019;2999904;
0006103437;BIHL SUD (EX CHU - BLANCHISSERIE BATIE);2019;16431;
0006400589;AIRBUS HELICOPTERS;2019;156768;244187
0006107841;ETOILE DU VERCORS;2019;;118864
0005602703;ALUK INDUSTRIES;2019;11572;
0005200869;L'ELECTROLYSE SAS;2019;;21143
0053800755;SA CARREL - Site Salaison;2019;;5405
0006503472;FAPROREAL (ex GMG ex FAPROGI);2019;22702;
0055601596;PROCANAR;2019;;292785
0005701671;TEREOS NUTRITION ANIMALE;2019;;0
0006506314;CCMP;2019;378;
0053503230;SOCIETE VITREENNE D'ABATTAGE;2019;;407312
0007002234;SUEZ RV NORD-EST;2019;;0
0007402233;METALLIUM;2019;580;
0006201665;SEW USOCOME;2019;2557;
0005100439;BAYER SAS;2019;;708
0007005038;WEPA FRANCE;2019;549811;
0016400362;SUEZ RV Centre Est;2019;39198;
0053800226;SA CARREL - Site Viande;2019;;10458
0005205366;EUROVIA  LIANTS SUD-OUEST Coulounieix;2019;65624;
0007003372;AMBRE terril 113;2019;;2765
0006105017;MATEL COULEURS TEXTILES;2019;59781;
0006508051;TSEP;2019;5971;
0006102818;PATHEON FRANCE;2019;15516;28749
0010000951;CGES (Cie Générale d'Eau de Source);2019;8237;
0009073101;Usine de dépollution des eaux Ginestous-Garonne (ASTEO);2019;;41684400
0005701398;IPC Petroleum France;2019;;570
0006502906;VERMILION REP;2019;;594
0009075906;STEP - Lille-C.U.-Wattrelos;2019;;32632004
0006301099;COMPAGNIE EUROPEENNE DE TANNAGE-CET;2019;165603;
0006104624;SIVOM DE LA REGION DE CLUSES;2019;1429;
0005901243;EUROSERUM SA (usine);2019;1411302;192615
0006700457;FONDERIE DE NIEDERBRONN SAS;2019;1100;
0005300644;DRESSER PRODUITS INDUSTRIELS SAS;2019;343;0
0006301051;APROCHIM SA;2019;;14867
0005402493;MISTRAS (ex ASCOT);2019;221;
0005402675;CHU;2019;17460;
0005901236;HONEYWELL SAFETY PRODUCTS FC SAS;2019;;2306
0005701503;SMURFIT KAPPA FRANCE;2019;71;
0006103108;VICAT;2019;;308063
0006509651;VAL'HORIZON (ex JFF);2019;0;0
0006202174;MARCILLAT CORCIEUX site ETS ASMAR;2019;;225009
0006400210;COCA COLA MIDI SAS;2019;44070;
0006400402;SAINT-GOBAIN ISOVER;2019;316;
0055602604;PEP CAMAGNON;2019;99016;
0007201595;SCORI;2019;;3050
0006803442;TERREAL;2019;;144000
0009074403;STEP - Tougas;2019;;38196572
0006502055;LESAFFRE Sucrerie;2019;;242920
0010001289;LES CRUDETTES;2019;62960;442615
0056700330;HERTA;2019;208044;
0007001176;LESAFFRE (Société Industrielle);2019;;4572848
0005107615;CORAMINE;2019;297;0
0005501483;BJ 75;2019;;25819
0006104504;Framatome Ugine;2019;121640;69720
0053502544;ARMOR PROTEINES;2019;;536220
0005101081;OPELLA HEALTHCARE (EX SANOFI / AVENTIS);2019;;49408
0006506284;MERSEN FRANCE GENNEVILLIERS;2019;20733;
0007100081;Distillerie Savanna;2019;;106637
0007000803;PGI;2019;47431;0
0006510526;SEOP (EX SEVESC Louvecienne);2019;;320767
0006301018;HITACHI ASTEMO FRANCE SAS;2019;;52
0007000785;EQIOM Cimenterie de Lumbres;2019;0;0
0006601357;ARCELORMITTAL MEDITERRANNEE;2019;198000;
0040000207;EVOLLYS;2019;277265;
0024900082;TECHNICENTRE DE NEVERS;2019;;8250
0055301256;VOLAILLES REMI RAMON (LES);2019;;95716
0005701609;SAS GIVAUDAN France;2019;107605;
0006300713;CARRIERES TAVANO SA;2019;;403720
0006400572;COCA COLA ENTREPRISE;2019;;86715
0005503774;KNAUF INDUSTRIES OUEST;2019;;133040
0005804239;OSILUB;2019;;125708
0005502372;SOKA (STE KAOLINIERE ARMORICAINE);2019;;603
0022100092;Distillerie MONTEBELLO;2019;;3200
0006504407;PAULSTRA SNC -Dot Vibrachoc;2019;288;
0010007187;IZT SARL;2019;10;
0006802476;SAS VM BUILDING SOLUTIONS;2019;;257160
0006201358;BRITISH STEEL FRANCE RAIL;2019;;3490
0006700428;CENPA SAS;2019;;650530
0005201687;GASCOGNE SACS;2019;;13182
0010000689;INDENA;2019;71879;
0010001580;SHISEIDO;2019;3983;
0016300281;ROZANA;2019;5871;167439
0010002269;MOY PARK BEEF ORLEANS (ex MC KEY);2019;42840;
0005301094;GUY DAUPHIN ENVIRONNEMENT;2019;;79857
0006702161;CHEMINOVA AGRO France;2019;904;
0022200077;SABLIM Coulée Rivière Blanche Sud;2019;;10200
0010000839;BABY;2019;;36890
0006301411;CARGILL FRANCE SAS;2019;953;48594
0006302278;L'ABEILLE;2019;106051;
0006600301;FORMICA (Plaine);2019;;1374
0010400185;ELIS RHONE-ALPES  MAJ;2019;48518;
0006803108;IMERYS CERAMICS FRANCE Sas;2019;0;
0005800999;LHOTELLIER_DEPOLLUTION_Ex_IKOS SOL MEIX;2019;;2000
0025000003;RESOCLEAN 71;2019;6780;
0007001179;LA VOIX DU NORD;2019;2541;
0006304918;SOREDI;2019;;24259
0010000612;SETS;2019;;45821
0058501549;ELIVIA SAS;2019;29886;
0006206645;REGIE MUNICIPALE D'ELECTRICITE;2019;0;
0005302358;SOPARCO;2019;386614;
0006702232;JET AVIATION AG BASEL;2019;648;
0006600403;COMPAGNIE des SALINS DU MIDI;2019;;6000000
0010003753;CEMEX GRANULATS NORD;2019;0;
0025000009;FOULON SOPAGLY SAS;2019;108663;
0005401318;U-SHIN (ex.VALEO SECURITE HABITACLE);2019;;7505
0006505483;M.A.J. Elis;2019;71030;
0006700349;MICHEL Wittelsheim (carrière);2019;;0
0005701236;LAFIS BOLOGNE;2019;;178226
0010001696;THALES LAS France SAS;2019;;1141
0007000058;BRIQUETERIES DU NORD SA.;2019;;10000
0007001123;DISTRIPLAST SAS;2019;341;0
0006104716;CATIDOM SA;2019;882;35620
0005304291;VERBRUGGE TECAL;2019;4059;
0005201262;ARIANEGROUP;2019;;0
0005802304;LUNOR DISTRIBUTION;2019;55;
0007001044;LACTALIS NESTLE ULTRA-FRAIS MARQUES;2019;244516;
0005600041;STELLANTIS (ex PSA Peugeot Citroen);2019;;191719
0006804264;SOVAL;2019;0;34997
0005104640;LACTINOV (EX UNILEP);2019;;185049
0006102962;UMICORE SPECIALTY POWDERS FRANCE;2019;139422;
0010800497;FCMP;2019;583;
0007000215;STINKAL (SAS);2019;;475102
0053800472;DANONE PRODUITS FRAIS;2019;881970;
0006101980;FERROPEM;2019;;2100103
0006400350;GRANULATS VICAT;2019;0;0
0010004136;PARFUMS CHRISTIAN DIOR;2019;5303;
0052100705;GROUPE BIGARD;2019;72749;
0010600260;DANI-ALU;2019;627;
0010000532;ELIS BERRYLES- LES LAVANDIERES;2019;98678;
0009078301;STEP - Reyran;2019;;9811402
0006700357;SOCIETE NOUVELLE SOTRALENTZ PACKAGING;2019;;10113
0006303711;PCM MANUFACTURING FRANCE;2019;1470;
0058700070;LIMOVIN SAS;2019;21603;
0006301117;ARCELORMITTAL FRANCE;2019;;355306
0016300262;FERLUX SOCIETE - Laboratoires Médiolanum;2019;9207;
0010300110;REFRESCO FRANCE (site DELIFRUITS);2019;0;0
0007404234;KALHYGE 2 (ex-RLD 2);2019;27429;0
0006700541;EUROGLAS;2019;3696;5428592
0010001558;SDH FER;2019;1089;
0056100400;SOCIETE NOUVELLE DE VOLAILLE - S.N.V.;2019;51995;
0006305094;SAINT GOBAIN ISOVER;2019;1122;0
0006201350;SPLRL;2019;;628634
0010001754;ACIAL;2019;1904;
0009069916;EDF - CNPE du Tricastin;2019;;4054269700
0025300096;VIGNERONS DES TERRES SECRETES;2019;;5233
0005401075;KRONOSPAN SAS;2019;7926;
0054900591;ELIVIA CHOLET - SCAVO;2019;8250;
0052500377;AGRODOUBS SARL;2019;7202;0
0006302096;VAL NANTAIS TERRENA;2019;;207221
0006506146;SAREN (SIGIDURS);2019;56173;
0007406008;SNCF Technicentre Atlantique;2019;259319;
0006103146;AD PLATING;2019;17398;
0006202534;HONEYWELL GARRET SA;2019;243;
0010002231;SOCIETE JACOBI CARBONS FRANCE;2019;;7181
0007100728;YONG boulangerie;2019;13356;
0006400990;KEM ONE France;2019;;2410095
0005600360;ONYX AUVERGNE RHONE ALPES;2019;2982;
0006200939;LACTO SERUM FRANCE;2019;;1200142
0006208683;SA BOULANGERIE NEUHAUSER Fürst 2;2019;22342;
0007001046;LESIEUR;2019;;197481
0007000855;BELL (BONDUELLE EUROPE LONG LIFE ex BCI);2019;;260310
0010001798;SACCAP;2019;1300;
0006102002;SIVALOR;2019;;23916448
0006103908;GRID SOLUTIONS SAS;2019;0;
0007100457;COT - SOREBRA;2019;38989;
0006900030;CNES CSG - EPCU S5(prépa charges utiles);2019;;38
0007000633;VTFR Tuberie d'Aulnoye;2019;0;166430
0007001106;LES MOULINS DE SAINT-AUBERT;2019;42530;
0006103723;GEPEIF STATION EPUR. DES INDUS;2019;;2196255
0009074101;STEP - BLOIS;2019;;4932343
0006500049;KERAGLASS;2019;3017;62998
0006303238;CULTURES FRANCE CHAMPIGNON;2019;;62158
0005401040;BAUDOIN THILLIEN;2019;100;21930
0052903223;CAPITAINE COOK;2019;67221;
0006401031;INVEHO UFF (exFERIFOS);2019;713;
0010009402;APPLICATIONS ELECTROLYSE (nouveau site);2019;1216;0
0005600111;UNITEDPETFOOD YZEURE;2019;1476;
0006000521;SUEZ RV Sud-Ouest;2019;;1680
0006101463;LAFARGEHOLCIM ex LAFARGE GRANULATS;2019;100;
0052300038;SAS LES MONTAGNES D'AUZANCES;2019;72650;
0007001026;SNCZ;2019;;105965
0006400442;WAVIN France;2019;;8928
0005307457;VALNOR SASU;2019;0;0
0006705713;SEW USOCOME;2019;3483;
0007000745;AHLSTROM Specialities;2019;;1680663
0006600357;TOULOUSAINE DES FARINES;2019;0;0
0006301158;SERAP Industries;2019;;1726
0006410871;Lyondell Basell Services France SAS;2019;;5794346
0005401587;PAPETERIES DE DIJON;2019;;40000
0006400518;COMPAGNIE GENERALE DES EAUX DE SOURCE;2019;;87258
0007001787;LESIEUR GENERALE CONDIMENTAIRE SAS;2019;52299;
0018300043;SVLR (ISDND) VEOLIA PROPRETE;2019;0;0
0010000220;SEALED AIR  SAS;2019;68980;
0006806838;NUTRITION & SANTE;2019;13652;
0005300285;PSA AUTOMOBILES SA;2019;66870;
0006508159;KNAUF PLATRES et Cie;2019;;0
0022200013;DISTILLERIE DILLON S.A.S;2019;;29915
0009000099;DGA Techniques aéronautiques;2019;9529;
0006501198;ROT;2019;1470;
0006404835;AIR LIQUIDE FRANCE INDUSTRIE (ALFI);2019;12543;
0006102447;UNION DES DISTILLERIES DE LA MEDITERRANEE;2019;57313;0
0006002178;Orano Mining;2019;;396091
0006506939;SIAAP;2019;0;0
0005102169;DAILYCER FRANCE SAS;2019;;51126
0006400884;JEAN LEFEBVRE MEDITERRANEE SA;2019;;0
0005102581;ROQUETTE  FRERES;2019;;6121489
0007001070;NORDTOLE Conteneurs et Systèmes;2019;2715;
0007000475;FEUTRIE SA;2019;;93476
0005100918;SPONTEX;2019;;0
0007000744;DANONE PRODUITS FRAIS FRANCE;2019;;365103
0006803856;Bois Ariégeois & Charpentes;2019;;53416
0016600038;MANUF FRANC PNEUMATIQ MICHELIN;2019;;129
0007203654;UVE/UIOM CDA de La Rochelle (SETRADONYX);2019;1848;
0010000626;STEP  (Station d'Epuration);2019;;241169
0058503525;FAVREAU-COUTHOUIS  SAS (groupe LDC);2019;;34235
0006301323;NGK BERYLCO FRANCE;2019;653;
0005202240;BMS UPSA;2019;64053;
0005200118;INTERSPRAY S.A.S;2019;12487;
0007003600;PLASTIC OMNIUM AUTO EXTERIOR;2019;1804;0
0006501384;UNIVAR;2019;15385;2100
0055602601;SANOFI  CHIMIE;2019;29017;
0006402706;EURENCO Sorgues;2019;;4654578
0006302146;SAICA PACK FRANCE;2019;6985;
0006301096;TDV INDUSTRIES;2019;146468;
0005701082;TREFIMETAUX SAS;2019;;786531
0005101267;B.R.I. ex YVES SAINT LAURENT;2019;8371;
0006508983;ECOPUR (ex SMF MIGNON et FILS);2019;17075;
0010100127;SYNDICAT MIXTE DE CROCU;2019;1;
0006603845;CEMOI CHOCOLATIER SAS;2019;5415;
0006200499;SAM RIVA;2019;;843604
0006301726;SERIPHARM;2019;35;
0006702200;LINDE FRANCE;2019;;2088460
0007001844;IMPERATOR;2019;;24906
0006104106;MAUSER FRANCE;2019;569;0
0006802640;Sage Automotive Interiors Fr;2019;40418;
0006102939;AMCOR FLEXIBLES PACKAGING FRANCE;2019;;15686
0006505705;PERRIEN PIM (ex REISCH);2019;5104;
0005602086;SOCIETE VICHYSSOISE D'ABATTAGE;2019;32175;
0006606082;Carrière SARL PATEBEX Brasse Cournanel;2019;0;
0050100327;LAITERIE COOPERATIVE AGRICOLE ETREZ;2019;86000;
0006601566;Syndicat Centre Hérault;2019;;650
0006301946;S2C;2019;148;
0006506964;FERINOX;2019;136;136
0006002904;DECHETTERIE (Limoges-Landouge);2019;;3093
0005900110;SPIC (SOCIETE NOUVELLE SPIC);2019;5866;0
0006400202;Usine de traitement d'Hugueneuve;2019;;40081
0005903713;JURA TERROIR SAS;2019;54954;
0005500169;BROCELIANDE ALH;2019;139194;
0006400895;OMYA  S.AS;2019;0;
0005206758;LDC AQUITAINE (SA);2019;135568;
0010000702;MICHELIN;2019;2794;10433
0006112461;ISONAT SAS;2019;13346;
0007002284;Galloo France division Wattrelos;2019;80;
0006700460;RUBIS TERMINAL;2019;;19471
0006000314;SMURFIT KAPPA Papier Recyclé France;2019;;1489954
0006108628;BOIRON FRERES;2019;61066;
0006803845;MECAPROTEC INDUSTRIES 2 - MPI;2019;;2793
0006102645;AIR LIQUIDE FRANCE INDUSTRIE;2019;;88364
0006507099;TERSEN (ex COSSON décharge (Epinay Ch.);2019;;1898
0006300974;ELENGY;2019;;122968344
0058700447;SAS MADRANGE;2019;130547;
0007001553;PANAVI;2019;7158;
0006201794;PROTELOR;2019;26074;
0005104368;MONDELEZ FRANCE BISCUITS PRODUCTION;2019;2612;78098
0005501569;COOPER STANDARD FRANCE;2019;14833;
0005301484;AURYS GLASSOLUTIONS S.A.S.;2019;240;122479
0005600125;TEIL SAS;2019;;3220
0006301413;GALLIANCE ANCENIS;2019;212446;
0007002425;Stoelzle de Masnières Parfumeries;2019;24789;
0005200249;FORESA FRANCE SAS;2019;;65522
0006104533;DEPOT PETROLIER DE HAUTE SAVOIE;2019;;30000
0005401066;TEFAL S.A;2019;;23627
0006301423;LACTALIS NESTLE ULTRA-FRAIS MARQUES SA;2019;;266571
0005800600;DISTILLERIE HAUGUEL SA;2019;2811;322214
0005201357;LIXOL - Groupe BERKEM;2019;371;
0005600305;BANQUE DE FRANCE;2019;14071;
0006114277;TERRAGR'EAU;2019;;224
0010600343;GRS VALTECH;2019;;2551
0005800349;ESSO RAFFINAGE;2019;;12228244
0006303763;NICOLL SA;2019;224;471
0007000853;C&D FOODS France;2019;81034;
0006402211;Petroineos Manufacturing France SAS;2019;;6500347
0005202726;ARYSTA LIFESCIENCE;2019;;23280
0006700429;DSM Nutritional Products France;2019;14303;424065
0005800520;NOVACEL;2019;13686;78587
0005101338;PLACOPLATRE (EX ISOPLAC);2019;1958;33840
0007402276;ORGANOTECHNIE;2019;16028;
0006102443;FABRICATION CHIMIQUE ARDECHOISE;2019;;99570
0057900108;ELIVIA BRESSUIRE VIANDES (Abattoir);2019;62913;
0005501252;DAREGAL;2019;0;0
0006301363;CIM-CCMP de Bouchemaine;2019;720;
0046900033;CHARCUTERIE ANSELME SA - Vénissieux;2019;4307;
0010001092;ECO-LOGISTIQUE Réemploi;2019;;23094
0006302028;TANNERIE DE VIVOIN SASU;2019;;27432
0010001154;GALVA 45;2019;;9241
0006400952;MESSER FRANCE;2019;19191;
0005201004;PENA METAUX  SAS;2019;;31225
0010001342;MAURY IMPRIMEUR;2019;2783;
0009073501;RENNES METROPOLE;2019;;16394070
0007004065;GALLOO FRANCE SA (ex VRT);2019;1700;
0050100486;SALAISONS STEMMELEN;2019;51285;
0005301934;FROMAGERIE REO;2019;73187;
0010300046;DELIFRANCE;2019;59584;
0006104169;HCL HOPITAL DE LA CROIX ROUSSE;2019;92170;
0006803836;EDILIANS (ex imerys Tuilerie Leguevin);2019;0;
0007002451;SAINT GOBAIN SEKURIT FRANCE;2019;2279;
0006400486;NATUREX;2019;57203;
0005601340;EUROSERUM;2019;;199620
0005800420;ECOLOGIC PETROLEUM RECOVERY;2019;;18512
0006802992;TRIMET FRANCE;2019;;156542
0010000002;MBDA France;2019;15754;23260
0005501697;ARDO GOURIN;2019;;614128
0005702992;CRISTANOL;2019;;0
0007101319;VIDANGE SERVICE;2019;750;
0006506903;GSM Ouest (criblerie Carrières\Poissy);2019;;0
0007407393;Blanchisserie Teinturerie WARTNER;2019;26679;
0005601336;Cie FROMAGERE VALLEE DE L'ANCE;2019;;276370
0005300069;CARRIERES DE VIGNATS;2019;;2366400
0054201345;EAUX MINERALES DE SAINT ALBAN LES EAUX;2019;191875;
0005501525;EVTV;2019;4193;
0007208761;IMERYS REFRACTORY MINERALS CLERAC;2019;;114841
0006511727;CEA;2019;;1120611
0006001296;GEBERIT PRODUCTION EX ALLIAGES CERAMIQUE;2019;2583;5966
0005303657;SOCIETE FROMAGERE D'ORBEC;2019;165542;578468
0005502084;DELIFRANCE SA;2019;15209;
0009070201;Usine d'épuration - GAUCHY;2019;;4630077
0005601319;LAITERIE WALCHLI;2019;;105136
0006802459;PECHDO SA TANNERIES NOUVELLES;2019;38565;0
0010200051;Le Moulin de la Chaume;2019;18000;
0006202277;GARNIER THIEBAUT;2019;;48104
0006700051;G. S. M.;2019;;375605
0005500732;FRANPAC;2019;1292;
0006801035;RESCANIERES (Sté des Ets) Sas;2019;;556
0006202396;EGGER PANNEAUX ET DECORS;2019;5560;225794
0006500510;EURO DISNEY ASSOCIES SAS;2019;486837;
0005501076;R.M.B.-  RECUPERATION METALLURGIE BRE...;2019;0;24625
0006103636;BAYER SAS;2019;5073;167232
0006800360;MIDI PYRENEES GRANULATS;2019;;0
0006300910;LACROIX City;2019;28;
0006101279;DELMONICO DOREL;2019;;7208
0005205485;ArcelorMittal Wire France;2019;1760;
0006102464;EURECAT FRANCE;2019;;76862
0005900188;DEFTA AIRAX;2019;8159;
0005500759;TIPIAK PCS Cornouaille;2019;52208;
0006102766;RC TRAITEMENT;2019;5120;
0005100097;NESTLE France SAS;2019;;298230
0006700094;SABLIERES OESCH;2019;;200143
0022100053;SOCREMA;2019;;44975
0005502830;PIGEON CARRIERES SAS;2019;;11200
0006201177;KALHYGE 1 - Unité de Faulquemont;2019;39456;
0056700335;METZGER MULLER (La charcuterie);2019;11847;
0005901919;SOCIETE DES CARRIERES DE L'EST;2019;;28000
0005301860;ETS NEW MAISONNEUVE KEG;2019;;14911
0006104103;CREALIS;2019;;17837
0006201864;JOHNSON CONTROLS SARREGUEMINES SAS;2019;34981;
0005600458;SAPEC 2;2019;;18269
0006207572;INEOS Polymers SARRALBE SAS;2019;;2540114
0007000056;CBS SAS.;2019;;9265000
0005802611;SMEDAR;2019;14102;
0006700018;EQIOM;2019;1491736;
0007000757;INGREDIA;2019;975942;705240
0006503752;FERELEC INDUSTRIES;2019;25;
0007000589;INEOS STYROLUTION FRANCE SAS;2019;;1026203
0006102481;LAFUMA MOBILIER SAS;2019;522;
0005901306;PSA AUTOMOBILES SA (Peugeot);2019;8699;
0007003379;SARBEC;2019;33170;
0006103613;SCORI;2019;2125;
0006401807;Centre Commercial NICE TNL;2019;;380919
0007000499;PPG;2019;4185;
0007101355;EDF-PEI SAS;2019;;103207
