identifiant;nom_etablissement;dechet;annee;code_operation_eliminatio_valorisation;libelle_operation_eliminatio_valorisation;code_departement;pays;code_dechet;libelle_dechet;quantite;unite
0005100190;DSP France SAS;Production de déchets non dangereux;2019;D13;D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12;80;;16 06 05;Autres piles et accumulateurs;0.004;tonnes/an
0005100190;DSP France SAS;Production de déchets non dangereux;2019;D13;D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12;02;;20 01 01;Papier et carton;8.06;tonnes/an
0005100190;DSP France SAS;Production de déchets non dangereux;2019;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);59;;07 07 12;Boues provenant du traitement in situ des effluents autres que celles visées à la rubrique 07 07 11;9510;tonnes/an
0005100190;DSP France SAS;Production de déchets non dangereux;2019;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);62;;07 07 12;Boues provenant du traitement in situ des effluents autres que celles visées à la rubrique 07 07 11;23.1;tonnes/an
0005100190;DSP France SAS;Production de déchets non dangereux;2019;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);02;;15 02 03;Absorbants, matériaux filtrants, chiffons d'essuyage et vêtements de protection autres que ceux visés à la rubrique 15 02 02.;58.5;tonnes/an
0005100190;DSP France SAS;Production de déchets non dangereux;2019;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);80;;15 02 03;Absorbants, matériaux filtrants, chiffons d'essuyage et vêtements de protection autres que ceux visés à la rubrique 15 02 02.;1.98;tonnes/an
0005100190;DSP France SAS;Production de déchets non dangereux;2019;D9 ;D9 Traitement physico-chimique non spécifié ailleurs dans la présente annexe, aboutissant à des composés ou à des mélanges qui sont éliminés selon l'un des procédés numérotés D 1 à D 12 (par exemple, évaporation, séchage, calcination, etc.);80;;07 07 99;Déchets non spécifiés ailleurs.;425;tonnes/an
0005100190;DSP France SAS;Production de déchets non dangereux;2019;D9 ;D9 Traitement physico-chimique non spécifié ailleurs dans la présente annexe, aboutissant à des composés ou à des mélanges qui sont éliminés selon l'un des procédés numérotés D 1 à D 12 (par exemple, évaporation, séchage, calcination, etc.);76;;15 01 02;Emballages en matières plastiques;64.1;tonnes/an
0005100190;DSP France SAS;Production de déchets non dangereux;2019;D9 ;D9 Traitement physico-chimique non spécifié ailleurs dans la présente annexe, aboutissant à des composés ou à des mélanges qui sont éliminés selon l'un des procédés numérotés D 1 à D 12 (par exemple, évaporation, séchage, calcination, etc.);80;;15 01 02;Emballages en matières plastiques;19;tonnes/an
0005100190;DSP France SAS;Production de déchets non dangereux;2019;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;02;;20 01 01;Papier et carton;1.2;tonnes/an
0005100190;DSP France SAS;Production de déchets non dangereux;2019;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;80;;20 01 01;Papier et carton;1.2;tonnes/an
0005100190;DSP France SAS;Production de déchets non dangereux;2019;R12;R12 Echange de déchets en vue de les soumettre à l'une des opérations numérotées R 1 à R 11;59;;08 03 18;Déchets de toner d'impression autres que ceux visés à la rubrique 08 03 17;0.213;tonnes/an
0005100190;DSP France SAS;Production de déchets non dangereux;2019;R12;R12 Echange de déchets en vue de les soumettre à l'une des opérations numérotées R 1 à R 11;80;;20 01 99;Autres fractions non spécifiées ailleurs.;0.085;tonnes/an
0005100190;DSP France SAS;Production de déchets non dangereux;2019;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);;BELGIQUE;15 02 03;Absorbants, matériaux filtrants, chiffons d'essuyage et vêtements de protection autres que ceux visés à la rubrique 15 02 02.;6.71;tonnes/an
0005100190;DSP France SAS;Production de déchets non dangereux;2019;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);80;;15 01 02;Emballages en matières plastiques;1.54;tonnes/an
0005100190;DSP France SAS;Production de déchets non dangereux;2019;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);60;;15 01 04;Emballages métalliques;4.06;tonnes/an
0005100190;DSP France SAS;Production de déchets non dangereux;2019;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);59;;15 01 05;Emballages composites;37.6;tonnes/an
0005100190;DSP France SAS;Production de déchets non dangereux;2019;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);62;;15 01 05;Emballages composites;15.9;tonnes/an
0005100190;DSP France SAS;Production de déchets non dangereux;2019;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);60;;16 03 04;Déchets d'origine minérale autres que ceux visés à la rubrique 16 03 03;20.8;tonnes/an
0005100190;DSP France SAS;Production de déchets non dangereux;2019;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);80;;16 03 04;Déchets d'origine minérale autres que ceux visés à la rubrique 16 03 03;47.8;tonnes/an
0005100190;DSP France SAS;Production de déchets non dangereux;2019;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;59;;16 02 14;équipements mis au rebut autres que ceux visés aux rubriques 16 02 09 à 16 02 13;1.74;tonnes/an
0005100190;DSP France SAS;Production de déchets non dangereux;2019;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;80;;16 02 14;équipements mis au rebut autres que ceux visés aux rubriques 16 02 09 à 16 02 13;0.349;tonnes/an
0005100190;DSP France SAS;Production de déchets non dangereux;2019;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;02;;15 01 02;Emballages en matières plastiques;41.6;tonnes/an
0005100190;DSP France SAS;Production de déchets non dangereux;2019;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;02;;15 01 06;Emballages en mélange;11.16;tonnes/an
0005100190;DSP France SAS;Production de déchets non dangereux;2019;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;76;;15 01 06;Emballages en mélange;6.34;tonnes/an
0005100190;DSP France SAS;Production de déchets non dangereux;2019;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;02;;20 03 04;Boues de fosses septiques;4.44;tonnes/an
0005100190;DSP France SAS;Production de déchets non dangereux;2019;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;80;;20 03 04;Boues de fosses septiques;44.44;tonnes/an
0005100190;DSP France SAS;Production de déchets non dangereux;2019;R7 ;R7 Récupération des produits servant à capter les polluants;;BELGIQUE;15 02 03;Absorbants, matériaux filtrants, chiffons d'essuyage et vêtements de protection autres que ceux visés à la rubrique 15 02 02.;622;tonnes/an
0005100190;DSP France SAS;Production de déchets non dangereux;2019;R7 ;R7 Récupération des produits servant à capter les polluants;;PAYS-BAS;15 02 03;Absorbants, matériaux filtrants, chiffons d'essuyage et vêtements de protection autres que ceux visés à la rubrique 15 02 02.;496;tonnes/an
0005100213;SEVP AUTO;Production de déchets non dangereux;2019;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);60;;16 01 03;Pneus hors d'usage;45.9;tonnes/an
0005100213;SEVP AUTO;Production de déchets non dangereux;2019;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);76;;16 01 03;Pneus hors d'usage;11.2;tonnes/an
0005100213;SEVP AUTO;Production de déchets non dangereux;2019;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;59;;16 01 06;Véhicules hors d'usage ne contenant ni liquides ni autres composants dangereux;2830;tonnes/an
0005100293;EVERBAL PAPETERIE;Production de déchets non dangereux;2019;R10;R10 Epandage sur le sol au profit de l'agriculture ou de l'écologie;02;;03 03 11;Boues provenant du traitement in situ des effluents autres que celles visées à la rubrique 03 03 10;2290;tonnes/an
0005100293;EVERBAL PAPETERIE;Production de déchets non dangereux;2019;R12;R12 Echange de déchets en vue de les soumettre à l'une des opérations numérotées R 1 à R 11;02;;03 03 07;Refus séparés mécaniquement provenant du recyclage de déchets de papier et de carton;544;tonnes/an
0005100293;EVERBAL PAPETERIE;Production de déchets non dangereux;2019;R12;R12 Echange de déchets en vue de les soumettre à l'une des opérations numérotées R 1 à R 11;02;;15 01 01;Emballages en papier/carton;454;tonnes/an
0005100293;EVERBAL PAPETERIE;Production de déchets non dangereux;2019;R12;R12 Echange de déchets en vue de les soumettre à l'une des opérations numérotées R 1 à R 11;51;;15 01 02;Emballages en matières plastiques;21.2;tonnes/an
0005100293;EVERBAL PAPETERIE;Production de déchets non dangereux;2019;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);51;;10 01 01;Mâchefers, scories et cendres sous chaudière (sauf cendres sous chaudière visées à la rubrique 10 01 04);115;tonnes/an
0005100293;EVERBAL PAPETERIE;Production de déchets non dangereux;2019;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);51;;10 01 03;Cendres volantes de tourbe et de bois non traité;14.3;tonnes/an
0005100293;EVERBAL PAPETERIE;Production de déchets non dangereux;2019;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);51;;15 01 03;Emballages en bois;97.9;tonnes/an
0005100293;EVERBAL PAPETERIE;Production de déchets non dangereux;2019;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;02;;17 04 07;Métaux en mélange;134;tonnes/an
0005100311;EDIFI NORD;Production de déchets non dangereux;2019;D8 ;D8 Traitement biologique non spécifié ailleurs dans la présente annexe, aboutissant à des composés ou à des mélanges qui sont éliminés selon l'un des procédés numérotés D 1 à D 12;59;;19 07 03;Lixiviats de décharges autres que ceux visés à la rubrique 19 07 02.;655;tonnes/an
0005100311;EDIFI NORD;Production de déchets non dangereux;2019;D8 ;D8 Traitement biologique non spécifié ailleurs dans la présente annexe, aboutissant à des composés ou à des mélanges qui sont éliminés selon l'un des procédés numérotés D 1 à D 12;60;;19 07 03;Lixiviats de décharges autres que ceux visés à la rubrique 19 07 02.;1660;tonnes/an
0005100333;LE CREUSET SAS;Production de déchets non dangereux;2019;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);77;;08 02 02;Boues aqueuses contenant des matériaux céramiques;1050;tonnes/an
0005100333;LE CREUSET SAS;Production de déchets non dangereux;2019;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);02;;10 09 03;Laitiers de four de fonderie;292.5;tonnes/an
0005100333;LE CREUSET SAS;Production de déchets non dangereux;2019;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);02;;19 12 12;Autres déchets (y compris mélanges) provenant du traitement mécanique des déchets autres que ceux visés à la rubrique 19 12 11.;149.82;tonnes/an
